S.NO.,NAME OF THE COLLEGE,NAME OF THE PROGRAM,UR,OBC,SC,ST,EWS,SIKH,PwBD
1278,Swami Shardhanand College,B.A. (Hons.) English,11,13,6,5,3,0,1
1279,Swami Shardhanand College,B.A. (Hons.) Geography,2,5,1,0,2,0,3
1280,Swami Shardhanand College,B.A. (Hons.) Hindi,15,21,11,6,4,0,3
1281,Swami Shardhanand College,B.A. (Hons.) History,2,7,0,5,1,0,3
1282,Swami Shardhanand College,B.Com,48,35,0,32,9,0,18
1283,Swami Shardhanand College,B.Com (Hons.),6,4,0,7,2,0,4
1284,Swami Shardhanand College,B.Sc (Prog.) Applied Life Science,5,8,4,2,1,0,1
1285,Swami Shardhanand College,B.Sc (Hons.) Botany,9,7,3,1,1,0,1
1286,Swami Shardhanand College,B.Sc (Hons.) Microbiology,0,0,2,1,0,0,0
1287,Swami Shardhanand College,B.Sc (Hons.) Physics,12,6,4,3,1,0,1
1288,Swami Shardhanand College,B.Sc (Hons.) Chemistry,9,5,3,2,1,0,1
1289,Swami Shardhanand College,B.Sc (Hons.) Zoology,4,5,3,1,0,0,1
1290,Swami Shardhanand College,B.Sc (Prog.) Physical Science with Chemistry,31,19,16,9,3,0,5
1291,Swami Shardhanand College,B.A Program (Economics + Political Science),25,9,3,2,2,0,2
1292,Swami Shardhanand College,B.A Program (Hindi + Political Science),1,6,0,2,1,0,0
1293,Swami Shardhanand College,B.A Program (English + Political Science),3,0,1,0,0,0,0
1294,Swami Shardhanand College,B.A Program (History + Political Science),17,11,2,3,2,0,3
1295,Swami Shardhanand College,B.A Program (Economics + History),23,9,4,3,2,0,3
1296,Swami Shardhanand College,B.A Program (English + History),1,0,1,0,1,0,0
1297,Swami Shardhanand College,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),1,1,0,1,1,0,0
1298,Swami Shardhanand College,B.A Program (History + OMSP),2,0,1,1,1,0,1
1299,Swami Shardhanand College,B.A Program (Mathematics + OMSP),4,3,1,1,1,0,1
1300,Swami Shardhanand College,B.A Program (Sanskrit + OMSP),4,2,1,1,1,0,0
1301,Swami Shardhanand College,B.A Program (Sanskrit + Economics),2,2,2,1,1,0,0
1302,Swami Shardhanand College,B.A Program (Sanskrit + History),2,4,2,1,0,0,0
1303,Swami Shardhanand College,B.A Program (Economics + Mathematics),11,5,3,2,2,0,1
1304,Swami Shardhanand College,B.A Program (Computer Applications + Economics),1,1,1,1,1,0,0
1305,Swami Shardhanand College,B.A Program (Computer Applications + Mathematics),2,1,1,1,1,0,0
1306,Vivekananda College (W),B.Com,3,5,0,9,4,0,7
1307,Vivekananda College (W),B.Com (Hons.),0,1,0,6,0,0,5
1308,Vivekananda College (W),B.A. (Hons.) Applied Psychology,1,0,0,0,0,0,1
1309,Vivekananda College (W),B.A. (Hons.) English,0,5,0,1,2,0,3
1310,Vivekananda College (W),B.A. (Hons.) Hindi,7,16,8,4,6,0,3
1311,Vivekananda College (W),B.A. (Hons.) Sanskrit,16,16,8,4,6,0,3
1312,Vivekananda College (W),B.A. (Hons.) History,7,3,2,2,2,0,2
1313,Vivekananda College (W),B.A. (Hons.) Political Science,3,3,0,0,0,0,3
1314,Vivekananda College (W),B.Sc (Hons.) Mathematics,7,7,2,4,3,0,3
1315,Vivekananda College (W),B.A Program (English + Computer Applications),4,2,0,1,0,0,1
1316,Vivekananda College (W),B.A Program (English + French),4,3,0,0,1,0,1
1317,Vivekananda College (W),B.A Program (English + Food Technology),1,1,0,1,1,0,1
1318,Vivekananda College (W),B.A Program (French + Economics),2,0,2,1,0,0,1
1319,Vivekananda College (W),B.A Program (Sanskrit + History),3,3,2,1,1,0,1
1320,Vivekananda College (W),B.A Program (Computer Applications + Economics),2,1,2,1,0,0,1
1321,Vivekananda College (W),B.A Program (Computer Applications + Mathematics),4,2,0,1,0,0,1
1322,Vivekananda College (W),B.A Program (Computer Applications + Political Science),2,2,0,1,0,0,1
1323,Vivekananda College (W),B.A Program (Economics + Mathematics),2,3,1,1,1,0,1
1324,Vivekananda College (W),B.A Program (Economics + Political Science),2,0,0,0,0,0,1
1325,Vivekananda College (W),B.A Program (Food Technology (FT) + History),2,1,0,1,1,0,1
1326,Vivekananda College (W),B.A Program (Food Technology (FT) + Political Science),0,2,0,1,1,0,1
1327,Vivekananda College (W),B.A Program (History + Music),4,2,0,1,1,0,1
1328,Vivekananda College (W),B.A Program (History + Political Science),1,0,0,0,0,0,0
1329,Vivekananda College (W),B.A Program (Sanskrit + Music),5,4,2,1,1,0,1
1330,Vivekananda College (W),B.Sc (Hons.) Home Science,4,4,3,1,3,0,2
1331,Zakir Husain Delhi College,B.A. (Hons.) Arabic,5,6,4,2,2,0,1
1332,Zakir Husain Delhi College,B.A. (Hons.) Bengali,9,8,4,2,3,0,1
1333,Zakir Husain Delhi College,B.A. (Hons.) Economics,5,0,1,4,0,0,2
1334,Zakir Husain Delhi College,B.A. (Hons.) English,2,2,0,1,1,0,2
1335,Zakir Husain Delhi College,B.A. (Hons.) Hindi,0,11,6,4,6,0,3
1336,Zakir Husain Delhi College,B.A. (Hons.) History,2,2,0,1,2,0,3
1337,Zakir Husain Delhi College,B.A. (Hons.) Persian,8,7,3,2,3,0,1
1338,Zakir Husain Delhi College,B.A. (Hons.) Philosophy,1,5,2,2,2,0,2
1339,Zakir Husain Delhi College,B.A. (Hons.) Political Science,4,2,0,0,0,0,5
1340,Zakir Husain Delhi College,B.A. (Hons.) Psychology,0,0,0,0,0,0,2
1341,Zakir Husain Delhi College,B.A. (Hons.) Sanskrit,8,7,4,2,3,0,1
1342,Zakir Husain Delhi College,B.A. (Hons.) Urdu,3,10,6,4,6,0,3
1343,Zakir Husain Delhi College,B.Com,5,0,0,3,0,0,6
1344,Zakir Husain Delhi College,B.Com (Hons.),4,1,0,0,1,0,11
1345,Zakir Husain Delhi College,B.Sc (Prog.) Physical Science with Chemistry,12,16,8,6,7,0,4
1346,Zakir Husain Delhi College,B.Sc (Prog.) Life Science,7,9,6,2,4,0,4
1347,Zakir Husain Delhi College,B.Sc (Hons.) Botany,3,5,2,1,2,0,2
1348,Zakir Husain Delhi College,B.Sc (Hons.) Chemistry,12,10,8,6,1,0,4
1349,Zakir Husain Delhi College,B.Sc (Hons.) Electronics,7,5,3,3,1,0,2
1350,Zakir Husain Delhi College,B.Sc (Hons.) Mathematics,12,8,4,6,7,0,5
1351,Zakir Husain Delhi College,B.Sc (Hons.) Zoology,2,5,0,0,3,0,2
1352,Zakir Husain Delhi College,B.A Program (Arabic + Economics),0,2,0,1,1,0,0
1353,Zakir Husain Delhi College,B.A Program (Arabic + History),0,2,2,1,1,0,0
1354,Zakir Husain Delhi College,B.A Program (Arabic + Political Science),0,1,2,1,1,0,0
1355,Zakir Husain Delhi College,B.A Program (Bengali + Economics),1,1,1,0,1,0,0
1356,Zakir Husain Delhi College,B.A Program (Bengali + History),2,2,1,0,1,0,0
1357,Zakir Husain Delhi College,B.A Program (Bengali + Political Science),0,2,1,0,1,0,0
1358,Zakir Husain Delhi College,B.A Program (English + Economics),1,1,0,0,2,0,0
1359,Zakir Husain Delhi College,B.A Program (English + History),1,0,0,0,0,0,0
1360,Zakir Husain Delhi College,B.A Program (English + Mathematics),0,0,1,0,0,0,0
1361,Zakir Husain Delhi College,B.A Program (English + Political Science),0,0,0,0,1,0,0
1362,Zakir Husain Delhi College,B.A Program (Hindi + Economics),0,1,1,1,0,0,0
1363,Zakir Husain Delhi College,B.A Program (Hindi + History),0,0,0,1,0,0,0
1364,Zakir Husain Delhi College,B.A Program (Hindi + Political Science),0,0,0,1,0,0,0
1365,Zakir Husain Delhi College,B.A Program (Persian + Economics),1,3,1,1,0,0,0
1366,Zakir Husain Delhi College,B.A Program (Persian + History),1,3,2,1,0,0,0
1367,Zakir Husain Delhi College,B.A Program (Persian + Political Science),0,3,2,1,0,0,0
1368,Zakir Husain Delhi College,B.A Program (Sanskrit + Economics),0,0,0,1,1,0,0
1369,Zakir Husain Delhi College,B.A Program (Sanskrit + History),1,3,0,1,0,0,0
1370,Zakir Husain Delhi College,B.A Program (Sanskrit + Political Science),1,3,2,1,0,0,0
1371,Zakir Husain Delhi College,B.A Program (Urdu + Economics),0,0,1,1,1,0,0
1372,Zakir Husain Delhi College,B.A Program (Urdu + History),0,1,2,0,0,0,0
1373,Zakir Husain Delhi College,B.A Program (Urdu + Political Science),0,0,2,0,0,0,0
1374,Zakir Husain Delhi College,B.A Program (Economics + Human Resource Management (HRM)),3,0,0,1,0,0,0
1375,Zakir Husain Delhi College,B.A Program (Economics + Mathematics),0,0,0,1,2,0,0
1376,Zakir Husain Delhi College,B.A Program (Economics + Political Science),1,2,0,0,1,0,0
1377,Zakir Husain Delhi College,B.A Program (History + Philosophy),0,0,0,0,2,0,0
1378,Zakir Husain Delhi College,B.A Program (History + Political Science),3,2,0,0,1,0,0
1379,Zakir Husain Delhi College,B.A Program (Human Resource Management (HRM) + Psychology),1,0,0,0,0,0,0
1380,Zakir Husain Delhi College,B.A Program (Mathematics + Philosophy),0,0,1,0,0,0,0
1381,Zakir Husain Delhi College,B.A Program (Mathematics + Psychology),0,0,0,0,0,0,0
1382,Zakir Husain Delhi College (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening) (Evening),B.A Program (Banking and Insurance + Economics),1,2,2,1,1,0,1
