0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1350,None,None,Sri Venketeswara College,None,None,B.A. (Hons.) Sanskrit,None,None,2,None,None,6,None,None,1,None,None,4,None,None,5,None,None,0,None,None,2,None,None
1351,None,None,Sri Venketeswara College,None,None,B.A. (Hons.) Economics,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None,0,None,None,1,None,None
1352,None,None,Sri Venketeswara College,None,None,B.A. (Hons.) History,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1353,None,None,Sri Venketeswara College,None,None,B.A. (Hons.) Political Science,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1354,None,None,Sri Venketeswara College,None,None,B.A. (Hons.) Sociology,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
,S. NO.,,,NAME OF THE COLLEGE,,,NAME OF THE PROGRAM,,,UR,,,OBC,,,SC,,,ST,,,EWS,,,SIKH,,,PwBD,
1355,None,None,Sri Venketeswara College,None,None,B.Sc (Prog.) Life Science,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,9,None,None
1356,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Physics,None,None,1,None,None,0,None,None,0,None,None,1,None,None,1,None,None,0,None,None,2,None,None
1357,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Chemistry,None,None,0,None,None,2,None,None,0,None,None,2,None,None,0,None,None,0,None,None,4,None,None
1358,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Botany,None,None,1,None,None,1,None,None,0,None,None,1,None,None,0,None,None,0,None,None,2,None,None
1359,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Zoology,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1360,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Biological Sciences,None,None,3,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1361,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Bio-Chemistry,None,None,2,None,None,1,None,None,0,None,None,2,None,None,1,None,None,0,None,None,0,None,None
1362,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Electronics,None,None,3,None,None,2,None,None,0,None,None,2,None,None,0,None,None,0,None,None,2,None,None
1363,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Mathematics,None,None,5,None,None,3,None,None,0,None,None,1,None,None,1,None,None,0,None,None,7,None,None
1364,None,None,Sri Venketeswara College,None,None,B.Sc (Hons.) Statistics,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,2,None,None
1365,None,None,Sri Venketeswara College,None,None,B.A Program (History + Political Science),None,None,1,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1366,None,None,Sri Venketeswara College,None,None,B.A Program (Tamil + Political Science/History),None,None,0,None,None,1,None,None,1,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1367,None,None,Sri Venketeswara College,None,None,B.A Program (Hindi + History/Sociology),None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1368,None,None,Sri Venketeswara College,None,None,B.A Program (Sanskrit +Sociology/History),None,None,0,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1369,None,None,Sri Venketeswara College,None,None,B.A Program (English + Sociology/Economics),None,None,0,None,None,0,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1370,None,None,Sri Venketeswara College,None,None,B.A Program (Economics + Mathematics/Statistics/Sociology),None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None,0,None,None,1,None,None
1371,None,None,Sri Venketeswara College,None,None,B.A Program (Telegu + Political Science/History),None,None,0,None,None,1,None,None,1,None,None,0,None,None,1,None,None,0,None,None,1,None,None
1372,None,None,St. Stephen's College,None,None,B.A. (Hons.) English,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1373,None,None,St. Stephen's College,None,None,B.A. (Hons.) Economics,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1374,None,None,St. Stephen's College,None,None,B.A. (Hons.) History,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1375,None,None,St. Stephen's College,None,None,B.A. (Hons.) Philosophy,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1376,None,None,St. Stephen's College,None,None,B.A. (Hons.) Sanskrit,None,None,0,None,None,0,None,None,1,None,None,1,None,None,0,None,None,0,None,None,0,None,None
1377,None,None,St. Stephen's College,None,None,B.Sc (Hons.) Mathematics,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1378,None,None,St. Stephen's College,None,None,B.Sc (Hons.) Physics,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1379,None,None,St. Stephen's College,None,None,B.Sc (Hons.) Chemistry,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,2,None,None
1380,None,None,St. Stephen's College,None,None,B.Sc (Prog.) Physical Science with Chemistry,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1381,None,None,St. Stephen's College,None,None,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1382,None,None,St. Stephen's College,None,None,"B.A. Program (Urdu + Any other discipline subject from (Economics/History/Political
Science/Philosophy))",None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1383,None,None,St. Stephen's College,None,None,"B.A. Program (Any two discipline out of these (Economics/English/History/Political
Science/Philosophy))",None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1384,None,None,Swami Shardhanand College,None,None,B.Sc (Prog.) Life Science,None,None,25,None,None,17,None,None,7,None,None,6,None,None,3,None,None,0,None,None,4,None,None
,S. NO.,,,NAME OF THE COLLEGE,,,NAME OF THE PROGRAM,,,UR,,,OBC,,,SC,,,ST,,,EWS,,,SIKH,,,PwBD,
1385,None,None,Swami Shardhanand College,None,None,B.A. (Hons.) English,None,None,11,None,None,13,None,None,6,None,None,5,None,None,3,None,None,0,None,None,1,None,None
1386,None,None,Swami Shardhanand College,None,None,B.A. (Hons.) Geography,None,None,2,None,None,5,None,None,1,None,None,0,None,None,2,None,None,0,None,None,3,None,None
1387,None,None,Swami Shardhanand College,None,None,B.A. (Hons.) Hindi,None,None,15,None,None,21,None,None,11,None,None,6,None,None,4,None,None,0,None,None,3,None,None
1388,None,None,Swami Shardhanand College,None,None,B.A. (Hons.) History,None,None,2,None,None,7,None,None,0,None,None,5,None,None,1,None,None,0,None,None,3,None,None
1389,None,None,Swami Shardhanand College,None,None,B.Com,None,None,48,None,None,35,None,None,0,None,None,32,None,None,9,None,None,0,None,None,18,None,None
1390,None,None,Swami Shardhanand College,None,None,B.Com (Hons.),None,None,6,None,None,4,None,None,0,None,None,7,None,None,2,None,None,0,None,None,4,None,None
1391,None,None,Swami Shardhanand College,None,None,B.Sc (Prog.) Applied Life Science,None,None,5,None,None,8,None,None,4,None,None,2,None,None,1,None,None,0,None,None,1,None,None
1392,None,None,Swami Shardhanand College,None,None,B.Sc (Hons.) Botany,None,None,9,None,None,7,None,None,3,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1393,None,None,Swami Shardhanand College,None,None,B.Sc (Hons.) Microbiology,None,None,0,None,None,0,None,None,2,None,None,1,None,None,0,None,None,0,None,None,0,None,None
1394,None,None,Swami Shardhanand College,None,None,B.Sc (Hons.) Physics,None,None,12,None,None,6,None,None,4,None,None,3,None,None,1,None,None,0,None,None,1,None,None
1395,None,None,Swami Shardhanand College,None,None,B.Sc (Hons.) Chemistry,None,None,9,None,None,5,None,None,3,None,None,2,None,None,1,None,None,0,None,None,1,None,None
1396,None,None,Swami Shardhanand College,None,None,B.Sc (Hons.) Zoology,None,None,4,None,None,5,None,None,3,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1397,None,None,Swami Shardhanand College,None,None,B.Sc (Prog.) Physical Science with Chemistry,None,None,31,None,None,19,None,None,16,None,None,9,None,None,3,None,None,0,None,None,5,None,None
1398,None,None,Swami Shardhanand College,None,None,B.A Program (Economics + Political Science),None,None,25,None,None,9,None,None,3,None,None,2,None,None,2,None,None,0,None,None,2,None,None
1399,None,None,Swami Shardhanand College,None,None,B.A Program (Hindi + Political Science),None,None,1,None,None,6,None,None,0,None,None,2,None,None,1,None,None,0,None,None,0,None,None
1400,None,None,Swami Shardhanand College,None,None,B.A Program (English + Political Science),None,None,3,None,None,0,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1401,None,None,Swami Shardhanand College,None,None,B.A Program (History + Political Science),None,None,17,None,None,11,None,None,2,None,None,3,None,None,2,None,None,0,None,None,3,None,None
1402,None,None,Swami Shardhanand College,None,None,B.A Program (Economics + History),None,None,23,None,None,9,None,None,4,None,None,3,None,None,2,None,None,0,None,None,3,None,None
1403,None,None,Swami Shardhanand College,None,None,B.A Program (English + History),None,None,1,None,None,0,None,None,1,None,None,0,None,None,1,None,None,0,None,None,0,None,None
1404,None,None,Swami Shardhanand College,None,None,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),None,None,1,None,None,1,None,None,0,None,None,1,None,None,1,None,None,0,None,None,0,None,None
1405,None,None,Swami Shardhanand College,None,None,B.A Program (History + OMSP),None,None,2,None,None,0,None,None,1,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1406,None,None,Swami Shardhanand College,None,None,B.A Program (Mathematics + OMSP),None,None,4,None,None,3,None,None,1,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1407,None,None,Swami Shardhanand College,None,None,B.A Program (Sanskrit + OMSP),None,None,4,None,None,2,None,None,1,None,None,1,None,None,1,None,None,0,None,None,0,None,None
1408,None,None,Swami Shardhanand College,None,None,B.A Program (Sanskrit + Economics),None,None,2,None,None,2,None,None,2,None,None,1,None,None,1,None,None,0,None,None,0,None,None
1409,None,None,Swami Shardhanand College,None,None,B.A Program (Sanskrit + History),None,None,2,None,None,4,None,None,2,None,None,1,None,None,0,None,None,0,None,None,0,None,None
1410,None,None,Swami Shardhanand College,None,None,B.A Program (Economics + Mathematics),None,None,11,None,None,5,None,None,3,None,None,2,None,None,2,None,None,0,None,None,1,None,None
1411,None,None,Swami Shardhanand College,None,None,B.A Program (Computer Applications + Economics),None,None,1,None,None,1,None,None,1,None,None,1,None,None,1,None,None,0,None,None,0,None,None
1412,None,None,Swami Shardhanand College,None,None,B.A Program (Computer Applications + Mathematics),None,None,2,None,None,1,None,None,1,None,None,1,None,None,1,None,None,0,None,None,0,None,None
1413,None,None,Vivekananda College (W),None,None,B.Com,None,None,3,None,None,5,None,None,0,None,None,9,None,None,4,None,None,0,None,None,7,None,None
1414,None,None,Vivekananda College (W),None,None,B.Com (Hons.),None,None,0,None,None,1,None,None,0,None,None,6,None,None,0,None,None,0,None,None,5,None,None
1415,None,None,Vivekananda College (W),None,None,B.A. (Hons.) Applied Psychology,None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1416,None,None,Vivekananda College (W),None,None,B.A. (Hons.) English,None,None,0,None,None,5,None,None,0,None,None,1,None,None,2,None,None,0,None,None,3,None,None
,S. NO.,,,NAME OF THE COLLEGE,,,NAME OF THE PROGRAM,,,UR,,,OBC,,,SC,,,ST,,,EWS,,,SIKH,,,PwBD,
1417,None,None,Vivekananda College (W),None,None,B.A. (Hons.) Hindi,None,None,7,None,None,16,None,None,8,None,None,4,None,None,6,None,None,0,None,None,3,None,None
1418,None,None,Vivekananda College (W),None,None,B.A. (Hons.) Sanskrit,None,None,16,None,None,16,None,None,8,None,None,4,None,None,6,None,None,0,None,None,3,None,None
1419,None,None,Vivekananda College (W),None,None,B.A. (Hons.) History,None,None,7,None,None,3,None,None,2,None,None,2,None,None,2,None,None,0,None,None,2,None,None
1420,None,None,Vivekananda College (W),None,None,B.A. (Hons.) Political Science,None,None,3,None,None,3,None,None,0,None,None,0,None,None,0,None,None,0,None,None,3,None,None
1421,None,None,Vivekananda College (W),None,None,B.Sc (Hons.) Mathematics,None,None,7,None,None,7,None,None,2,None,None,4,None,None,3,None,None,0,None,None,3,None,None
1422,None,None,Vivekananda College (W),None,None,B.A Program (English + Computer Applications),None,None,4,None,None,2,None,None,0,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1423,None,None,Vivekananda College (W),None,None,B.A Program (English + French),None,None,4,None,None,3,None,None,0,None,None,0,None,None,1,None,None,0,None,None,1,None,None
1424,None,None,Vivekananda College (W),None,None,B.A Program (English + Food Technology),None,None,1,None,None,1,None,None,0,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1425,None,None,Vivekananda College (W),None,None,B.A Program (French + Economics),None,None,2,None,None,0,None,None,2,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1426,None,None,Vivekananda College (W),None,None,B.A Program (Sanskrit + History),None,None,3,None,None,3,None,None,2,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1427,None,None,Vivekananda College (W),None,None,B.A Program (Computer Applications + Economics),None,None,2,None,None,1,None,None,2,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1428,None,None,Vivekananda College (W),None,None,B.A Program (Computer Applications + Mathematics),None,None,4,None,None,2,None,None,0,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1429,None,None,Vivekananda College (W),None,None,B.A Program (Computer Applications + Political Science),None,None,2,None,None,2,None,None,0,None,None,1,None,None,0,None,None,0,None,None,1,None,None
1430,None,None,Vivekananda College (W),None,None,B.A Program (Economics + Mathematics),None,None,2,None,None,3,None,None,1,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1431,None,None,Vivekananda College (W),None,None,B.A Program (Economics + Political Science),None,None,2,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,1,None,None
1432,None,None,Vivekananda College (W),None,None,B.A Program (Food Technology (FT) + History),None,None,2,None,None,1,None,None,0,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1433,None,None,Vivekananda College (W),None,None,B.A Program (Food Technology (FT) + Political Science),None,None,0,None,None,2,None,None,0,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1434,None,None,Vivekananda College (W),None,None,B.A Program (History + Music),None,None,4,None,None,2,None,None,0,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1435,None,None,Vivekananda College (W),None,None,B.A Program (History + Political Science),None,None,1,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None,0,None,None
1436,None,None,Vivekananda College (W),None,None,B.A Program (Sanskrit + Music),None,None,5,None,None,4,None,None,2,None,None,1,None,None,1,None,None,0,None,None,1,None,None
1437,None,None,Vivekananda College (W),None,None,B.Sc (Hons.) Home Science,None,None,4,None,None,4,None,None,3,None,None,1,None,None,3,None,None,0,None,None,2,None,None
1438,None,None,Zakir Husain Delhi College,None,None,B.A. (Hons.) Arabic,None,None,5,None,None,6,None,None,4,None,None,2,None,None,2,None,None,0,None,None,1,None,None
1439,None,None,Zakir Husain Delhi College,None,None,B.A. (Hons.) Bengali,None,None,9,None,None,8,None,None,4,None,None,2,None,None,3,None,None,0,None,None,1,None,None
1440,None,None,Zakir Husain Delhi College,None,None,B.A. (Hons.) Economics,None,None,5,None,None,0,None,None,1,None,None,4,None,None,0,None,None,0,None,None,2,None,None
1441,None,None,Zakir Husain Delhi College,None,None,B.A. (Hons.) English,None,None,2,None,None,2,None,None,0,None,None,1,None,None,1,None,None,0,None,None,2,None,None
1442,None,None,Zakir Husain Delhi College,None,None,B.A. (Hons.) Hindi,None,None,0,None,None,11,None,None,6,None,None,4,None,None,6,None,None,0,None,None,3,None,None
1443,None,None,Zakir Husain Delhi College,None,None,B.A. (Hons.) History,None,None,2,None,None,2,None,None,0,None,None,1,None,None,2,None,None,0,None,None,3,None,None
